chemical oxygen demand
m-qam
eigen-decomposition
dynamic weighting
small sample size
network efficiency
probably approximately correct
lyme disease
robust controller
network representation
palm vein
3d image
activity duration
gps trajectory
time series modeling
hybrid modeling
factorization machine
sleep eeg
crossbar
functional networks
common spatial patterns
census
functional link neural network
data decomposition
openpose
dragonfly algorithm
decision graph
centrifugal pump
optimization models
coordinate descent method
3d virtual environment
harmonic distortion
otsu method
eps
tensor voting
attribute-based encryption (abe)
green energy
artificial bee colony optimization
newborn
hybrid recommendation
metal forming
extrusion
forging
sierpinski gasket
hardware description languages
artificial intelligent
water cycle algorithm
uniform approximation
backstepping technique
neutral type
nonholonomic mobile robots
plp
hoeffding tree
heuristic technique
fredholm integral equations
music similarity
fuzzy neural network (fnn)
csa
self-organized criticality
basis image
sdma
garch models
static neural networks
multiple criteria decision making (mcdm)
fuzzy analytic hierarchy process (fahp)
c&c
causal relationship
gene clustering
multirobot systems
price elasticity
natural languages
cloud systems
weber set
simple node
crowd management
multiagent planning
topological analysis
data-driven methods
limit cycles
relative equilibria
travel wave solution
dzyaloshinskii–moriya interaction
cahn–hilliard equation
geometric numerical integration
weighted sobolev spaces
liquid crystals
selection mechanism
law of large numbers
spectral function
fractional laplacian
stability criterion
population density
lyapunov analysis
excitable medium
global minimizer
computer-assisted learning
spatial uncertainty
generalized additive models
large problem
evolutionary testing
multilevel model
gumbel distribution
bayesian regression
model representation
spatial neighborhood
centralization
timing verification
discrete event dynamic systems
mu-calculus
stochastic hybrid systems
output regulation
residuation
uniform measure
livelock
generalized stochastic petri nets
ipa
exponential utility
temporal element
gross national product
destination marketing
sequential auction
relationship quality
event data
small business
web 2.0 technologies
community management
generation y
uses and gratifications
dark web
self-service technology
image information
data completeness
perceptual space
primitives
manual assembly
transaction logic
process adaptation
finite convergence
evolving graphs
switch fabric
internet services
branch & bound
output process
computing time
maximum lifetime
software selection
plans
combinatorial game theory
multiple shooting
financial performance
backward stochastic differential equation
capital budgeting
mechanical engineering
exponential random variable
nurse scheduling problem
matrix analytic methods
residual vector
reliability theory
berth allocation problem
tu games
imputation methods
logistics management
diet
earliness
dispatching rule
twitter analytics
multi-objective decision making
risk premium
routing scheme
strong approximation
longe processing time
reverse supply chain
heuristic procedure
returns to scale
dual representation
convergence condition
asset pricing
semiconductor
branch and bound method
polling model
deforestation
circular-arc graphs
line balancing
mixed integer programming formulation
malmquist productivity index
equilibrium strategies
service policy
operating room scheduling
software reliability model
process industry
bandit problems
equilibrium solution
main path analysis
space allocation
priority list
declarative modelling
degree constraint
risk minimization
cut generation
subexponential distribution
decision makers
open shop scheduling
market price
microarray gene expression
priority rules
sequentiality
train scheduling
implicit enumeration
malmquist index
spectral component
unimodality
triple bottom line
critical path method
analytical framework
time assignment
data depth
n-policy
quadratic knapsack problem
emission
multilevel method
dualization
weighted version
qualitative property
overflow
length distribution
graph generation
gap functions
stochastic algorithms
guided local search
traffic lights
bidding strategies
simplicial decomposition
hypothesis
scenario reduction
feedback arc set
mathematical program with equilibrium constraints
dual formulation
rolling horizon
aging effect
masquerade detection
id-based signature
certificateless encryption
health care system
rbac model
misbehavior detection
conjunctive keyword search
orbac
access control models
group communications
lying
entropy analysis
quick response code
computer viruses
materialization
routing and wavelength assignment (rwa)
dynamic bandwidth allocation (dba)
optical signal processing
flow management
heuristic solution
p-cycles
small cell networks
mutual authentication protocol
microwave photonics
photonic crystal fiber
green networks
silicon
quadrature amplitude modulation (qam)
geni
low-density parity-check codes
turbo coding
angle
spring
multirate
network society
autopilot
point cloud segmentation
non-linear control
visual homing
force-feedback
multiple hypothesis tracking
coordinated control
perception system
dynamic task
mobile manipulators
language generation
passive compliance
joint stiffness
coulomb friction
hierarchical planning
information criterion
target identification
ants
unmanned underwater vehicle
sampling strategy
dynamic obstacle
rgb-d image
common multiple
initial position
internship
irrational number
multi-agent modeling
virtual reality simulator
user motivation
geo-location
semantic decision table
ambtc
3d gis
physical
pervasive technology
data annotation
structural health monitoring (shm)
small display
online course
curation
end user programming
deep embedding
sma
wearable systems
gas sensors
experience sampling method
activity tracking
casual games
computer-based training
context aware application
mobile databases
pervasive health
terrain rendering
jini
finger tracking
artificial intelligence application
ethnographic study
human-centered
children with autism
index policy
speaker segmentation
wearable sensing
display system
contextual constraint
feasible set
smart home environment
recommendation strategy
contact list
wearable camera
multi-user interaction
learning theories
formative evaluation
mobile computing environment
network traffic classification
ad hoc networking
stereotype
phantom sensation
interleaver
travel behavior
summer school
structural model
distributed index
null values
map generalization
multi-agent model
tracking data
temporal graph
height field
exploration phase
spatial query processing
highway network
3d objects
knn query
calendar
emotion modeling
ims learning design
lego
mobile ar
event ontology
icp algorithm
distributed virtual environment
quadrilateral meshes
migration process
canny
agricultural robotics
slave robot
position tracking
attitude determination
extended state observer
terrain modeling
certainty
reconnaissance
model-based tracking
zmp
camera array
camera networks
redundant robot
calibration method
autonomous operation
ads-b
estimation theory
needle steering
gazebo
potential functions
mosaicking
human-system interaction
interactive device
mimicry
welding robot
object proposal
robotic wheelchair
hand posture recognition
approximate nash equilibrium
redundant
doppler shift
gait generation
atmosphere
propagation algorithm
human-machine cooperation
recursive
behavioral science
epistemic value
philosophical methodology
epistemic luck
scientific revolution
anti-realism
proposition
knowledge rule
representationalism
dogmatism
social ontology
future contingents
illusion
implicit argument
syllogism
functional dependence
inductive method
counterfactual
degrees of belief
first-order modal logic
action logic
neural models
necker cube
surprise
information state
natural generalization
fixpoint semantics
norm emergence
climate science
cognitive diversity
random selection
epistemic rationality
general setting
unpredictability
indispensability
information dynamics
epistemic possibility
recognition model
inquisitive semantics
neural plasticity
simulation theory
psychologism
yablo’s paradox
cognitive biases
dimensional analysis
conditionalization
individual
memory consolidation
backward induction
feminism
heidegger
knot theory
chirality
semantic relevance
biological system
constructive theory
measure theory
agent-based simulations
animacy
synthetic
pictorial representation
color patch
ability
meter
social groups
generalizability
inferences
operators
group cognition
symbol system
special symbol
system structure
content structure
obligations
fixed point property
interval orders
complete
hopf algebra
simple
automorphism groups
quantifier
isomorphic copy
chain
dendrite
maximal ideal
energy modeling
orthopedics
situation-awareness
petsc
energy prediction
self-*
m2m communication
multicore systems
mechanical verification
nilm
e-markets
toolkits
web searching
social marketing
recommendation accuracy
mutual understanding
multilevel modeling
classroom orchestration
cooperative/collaborative learning
adaptive support
collaboration scripts
science inquiry
confocal microscopy
drosophila
digital reconstruction
computer-supported collaborative learning (cscl)
parkinson
cerebral blood flow
parcellation
generative adversarial networks (gan)
lesion
validation dataset
transcriptome
assignment algorithm
mci
differential-algebraic equations
large scale problems
90c15 stochastic programming
qap
array antenna
range-free
wireless access
differential detection
feed-forward
time division duplex
radio-frequency identification (rfid)
multi-cell
generate function
transmit power control
evolving systems
node scheduling
chaotic synchronization
hierarchical structures
barrier options
maximum likelihood decoding
robust adaptive beamforming
ieee802.11
saddlepoint approximation
probabilistic computation
software defined radio (sdr)
covariance matrix estimation
user data
transmission scheme
bayesian computation
thompson sampling
empirical bayes
log-linear model
crime data
p-values
irregular sampling
sequential analysis
cell suppression
hessian
biochemical networks
orthogonalization
sparse modeling
bayesian hierarchical model
short-term forecasting
semi-online
least squares approximation
environmental protection
matching theory
unsplittable flow
electricity demand
lean six sigma
redistribution
ptsd
multimodal user interfaces
audio fingerprinting
affective haptics
tactons
fear
input modality
pose recognition
semiconductor industry
correlation pattern
kernel level
multiprocessor platform
instruction type
software comprehension
lean thinking
lean software development
product owner
code inspection
software risk management
software clustering
software productivity
lambda expression
similarity functions
operational profile
model refactoring
gui testing
software reengineering
risk modeling
cognitive support
planning game
sandbox
retrospective
continuous deployment
routing problem
mobile location management
decomposition algorithms
particle-in-cell
parking
bang–bang control
autotutor
experimental studies
cs1
potential energy
function space
numerical function optimization
maximum cut
projection function
subdifferentials
r-order of convergence
variable metric
box constraints
paper award
firmly nonexpansive mapping
variational inequality problems
proximal point
asymptotic convergence
minimal vertex cover
convex maximization
fréchet derivative
conjugate
dc algorithm
regular simplex
iris localization
multi-camera tracking
face representation
cylinder
3d watermarking
stereoscopic images
multimodal biometric system
nonvolatile memory
mosaicing
integral projection
sigmoid
rate
multimedia processing
pansharpening
mutual coherence
wildland fire
hsv color space
acoustic echo cancellation
vlad
camera mouse
amplitude spectrum
entropy coding
multi-scale representation
music algorithm
naïve bayesian classifier
multi-view data
large-scale networks
joins
expectation-maximization (em) algorithm
active attacks
probabilistic topic models
temporal clustering
knowledge base completion
exponential random graph models
multi-core architectures
decision tree analysis
multi-context systems
aose
game-theory
zero crossing
anisotropic diffusion filter
wavelet coefficients
characteristic sets
blind deblurring
circular array
criterion
error feedback
zooming
mask
input data
single image dehazing
static output feedback
depth-image-based rendering (dibr)
linguistic context
saliency prediction
subgraph matching
physical models
arabic sentiment analysis
adolescence
collaborative model
experimental platform
comb filter
brain decoding
structure preserving
chi-square
graph constraints
models at runtime
use case maps
intent
bidirectional model transformation
behavioural model
model-driven software engineering
incremental model
mdsd
instance generation
collaborative modelling
object-relational mapping
declarative process models
data schema
object creation
pole placement
time scale
matrix sign function
parabolic system
interconnected systems
balanced truncation
discrete control
power generation
frequency response function
smooth manifold
runge–kutta
continuous functions
matrix theory
discriminant
coproduct
multivariate integration
derivative-free methods
random matrice
secondary 68w30
resultants
character sum
connections
word learning
satisfiability checking
terrestrial laser scanner
electric power
agent modeling
contrastive divergence
set intersection
reference resolution
web-based applications
web data mining
in-memory
peer production
service aggregation
keyword guessing attack
parallel scheduling
signed social networks
choreographies
social features
web information systems
spatial queries
maximal
aodv protocol
text data mining
cloud applications
kalman
manufacturing resource
earthquakes
backfilling
cloud technology
oil and gas
mbti
integral representation
cognitive assessment
spatial relationships
pythagorean fuzzy sets
influence diffusion
medical database
linked open data (lod)
chinese remainder theorem (crt)
paragraph vector
quality of information
aggregator
ontological modeling
information seeking behavior
microscopic simulation
literature-based discovery
update propagation
data services
inconsistency measure
information flow analysis
sociotechnical
question-answering system
collective learning
multi-tasking
photos
work environment
indexation
instructions
oceanography
networked virtual environments
image encode
quantum image
3d sound
architecture style
static camera
multimedia synchronization
minimum cost flow problem
social multimedia
bandwidth management
research network
traffic source
tag ranking
asn.1
multiple users
scheduling policy
semisupervised learning
unit disk graphs
distributed denial of service attack
integrate-and-fire
cochlear nucleus
migraine
synaptic transmission
excitability
gaussian channel
phase plane
stochastic dynamics
population model
additivity
noise power spectrum
neural network simulation
simulation tools
cointegration
exploratory case study
visual element
personality type
value modeling
rationalizability
software prototype
design activity
hedonic quality
customer group
quality framework
method integration
technical writing
automate support
computer self-efficacy
target acquisition
texture perception
learning achievement
tangible object
persons with disabilities
conversational interface
non-formal learning
virtual user
subtitles
social entrepreneurship
affective response
community development
target prediction
cross domain
deterministic finite automata
gaps
symbol manipulation
state space search
special session
shibboleth
parallel inference
disk cache
syntactic features
parallelisation
just-in-time compilation
quantum computers
biocomputing
cascading failures
skew detection
conditional random field (crf)
structure alignment
community evolution
named entity extraction
coverage factor
feature clustering
agent cooperation
behavioral description
differentiated service
relational dbms
physics-based modeling
embedded processor
multi-source
computer application
online forum
fault dictionary
gals
check-in data
marker
b+-tree
ip multicast
reversal
processor
correct program
document preparation
computational and structural complexity
optimizing compilers
recoloring
built-in self-test (bist)
shape preserving
h.263
edit propagation
ricci flow
common sense reasoning
file format
data prefetching
dirty data
state machine diagram
estimator
data density
social big data
fault-tolerant routing
channel bonding
modeling techniques
longest common subsequence problem
frequency offset estimation
parallel library
amdahl’s law
it convergence
parallel loops
spmd
sparse matrix-vector multiplication
certificateless signature
partition scheme
run-length encoding
apu
markovian model
block algorithm
service guarantee
pcr
task level
h.265
directory structure
multidimensional indexing
quantitative method
euclidean distance transform
fortran code
software as a service (saas)
optical
development tool
piccolo
key frame
structure analysis
terrain visualization
thread migration
relay attacks
blackhole attack
multi-thread
dynamic adjustment
data traffic
data authentication
nfa
hypertrophic cardiomyopathy
ftl
grand challenges
wireless multimedia sensor network
computational load
edge betweenness
dpi
3d object reconstruction
literary criticism
multiword expression
music cognition
news corpus
natural-language processing
historical research
institutionalization
syntax analysis
tries
computer-based learning
demography
reference corpus
alternation
permanent magnet synchronous machine
online analytical processing
start-up
integrated systems
power electronics
conformity assessment
social semantic web
surface acoustic wave
dependable systems
transport planning
fehlertoleranz
meteorological data
sub-sampling
international comparison
online clustering
manifold alignment
linear classifiers
mathematical expectation
nonlinear optimization problem
class boundary
learning cycle
regularization theory
negentropy
length of stay
image aesthetics
l1-norm
growing cell structures
min-entropy
quantum query complexity
pcp
probabilistically checkable proof
extractor
physical attack
temporal operator
analysis tool
cbd
weak form
real-time collaboration
application level
program component
identifying codes
m-sequence
linear recurring sequences
complete weight enumerator
de bruijn sequences
cyclotomic coset
quadratic functions
m-sequences
masking countermeasure
root
multipliers
dickson polynomials
pseudo-randomness
steiner triple systems
spreads
pufs
storage security
ocaml
proximity data
additive constant
vsm
monotone convergence
probabilistic clustering
lstm-rnn
artificial
animals
technological development
core competency
hofstede
autopoietic system
modelling methods
artificial society
common good
innovation capability
regional innovation system
national innovation system
large system
smart factories
artificial world
ai applications
digital device
ai ethics
basins of attraction
spatial concept
lattice packing
f.1.3
binary search trees
design concept
binary heap
05 a 05
matrix transposition
paxos
distributed monitoring
pig
digital history
rgb-d cameras
audio feature extraction
text steganography
acoustic event detection
vehicle recognition
chaotic encryption
omp
machine to machine
markerless tracking
lt codes
partial least squares (pls)
opinion leaders
industrial wireless sensor networks
spectral signature
context-aware access control
real-time video processing
mdct
image splicing detection
nuclei detection
clickthrough data
time-varying data
content based image retrieval (cbir)
camera motion estimation
adaptive weighting
spatio-temporal context
image forensic
corner detector
source camera identification
multiview video coding
multisensory interaction
geometric invariant
projection profile
hls
chan-vese model
image scrambling
movies
low snr
3gpp lte
siem
cross-modal hashing
deep residual network
plane detection
discrete choice model
mobile data service
appearance modeling
distance map
photo
surface defect
kitchen
metro station
dibr
pixel intensity
perspective transformation
true random number generator
mean shift algorithm
brightness
distributed learning environments
event service
noise pollution
cell classification
semantic visualization
fuzzy sets theory
fuzzy region
edge bundling
alpha matte
qrs complex
assessment method
opening
in-memory computing
local window
60 ghz
query modeling
physiological computing
request distribution
histogram feature
broadcasting protocol
domain adaption
virtual campus
multi-modal retrieval
seed image
deinterlacing
signal decomposition
magnitude spectrum
threshold segmentation
line extraction
motion descriptor
face images
neutral mutation
biological entity
kleisli category
quotient
logical connection
open
security proofs
concrete efficiency
chosen-ciphertext attack
circular security
resilient function
pseudo random generator
md4
inner-product encryption
keys
keystream generator
decomposition problem
multilinear map
binary encoding
clustering quality
shopping experience
kernel canonical correlation analysis
reduction order
paramodulation
irreducible polynomials
permutation decoding
closed form solution
fan
rational curf
metadata quality
online health community
itsm
sentence retrieval
content quality
online reputation
online retailer
strategic reasoning
rm-odp
subcontracting
shelf life
convection-diffusion
levels of automation
sense of presence
driving style
accident
train driver
convection-diffusion equation
incident reporting
end users
erps
communication analysis
boundary elements
medical error
elder care
switching signal
tree search algorithm
hierarchical modulation
speech activity detection
ternary logic
noise analysis
mach number
möbius transform
speaking rate
missing data imputation
modulation recognition
xilinx fpga
cdr
phase margin
input impedance
wireless body area network (wban)
lna
minimum delay
conformation
linear frequency modulation
partition coefficient
free energy calculation
dihydrofolate reductase
molecular descriptors
binding mode
conformational search
md simulation
cardiovascular diseases
arabidopsis thaliana
molecular design
applicability domain
potential energy function
human immunodeficiency virus
reactivity
base pair
stochastic methods
fast handoff
development lifecycle
personal data protection
flowshop scheduling
binary program
maintenance activity
complete graphs
set-valued mappings
pooling designs
bipartite networks
global search algorithm
solution mapping
rank constraint
dfs
minimum point
water supply
resolving set
dynamic topology
universal construction
shared channel
geocast
limited visibility
multi-party
index server
complete system
ring size
distributed data structures
cloud computing system
example-based machine translation
arabic natural language processing
bleu
pronoun resolution
finite state transducer
translation process
transfer rule
label path
equivalence rule
cross product
redundant data
process semantic
maximum delay
shift operation
probabilistic system
rectangular region
element comparison
indistinguishability relation
private variable
aggregation scheme
taxonomy tree
fixed number
context grammar
restricted class
compiler correctness
code refactoring
four-valued logic
discovery process
autoepistemic logic
minimal change
problem formulation
conservativity
binary decision
3-sat
multi-armed bandit problem
active probing
reservation scheme
infinitesimal generator
switching sequence
steady-state distribution
infinite graphs
long range dependence
bdds
railway infrastructure
unsatisfiable core
hints
probabilistic timed automata
persistency
widening
hardware synthesis
symbolic simulation
bandwidth reduction
hardware performance
trace transform
gpu implementation
energy analysis
05 c 30
68 r 05
polygonal surface
delaunay refinement
robotic control
visual simulation
meshfree method
multibody dynamics
cmm
information spread
hubs
regionalization
bayesian network classifier
top-k query processing
web database
post processing
immune optimization
crl
rough sets theory
links
synopsis
interaction networks
forex
dominance relationship
linda
part-based model
source-to-source transformation
register pressure
constrained devices
data language
file access
query transformation
string processing
information grid
pedigree
inherent parallelism
number theoretic transform
molecular evolution
external observer
lineage
digital convexity
augmentation problem
tree spanner
projective algorithm
dictionary matching
maximum load
average error
lookahead
tree decompositions
code tree
balance partition
picture processing
polymers
channel width
line graphs
single machine schedule problem
path label
steiner forest
adversarial networks
connected subset
line simplification
nondeterministic finite automata
word
hybrid representation
acyclic orientation
edge list
aimd
phylogenetic reconstruction
pspace-completeness
voltage scaling
iterative compression
transversal design
strong rsa assumption
quadrics
lattice based cryptography
subset sum problem
tight security reduction
product construction
binary
finite projective plane
codeword
maximal degree
elliptic-curve cryptography
ct angiography
rtt
sequential rule
eeg analysis
spatial-temporal data
evaluation dataset
spatial distance
task sequence
clonal selection algorithms
research programme
co-association matrix
uniform noise
automatic text summarization
educational systems
generalized feistel structure
immunization strategy
hamilton-jacobi equations
hyperbolic equations
degradation model
penalty function method
european option
00-02
deterministic process
translations
intermediate logics
finiteness
tableau calculus
isomorphism type
abstract object
intended interpretation
plda
voice analysis
timit
speaker clustering
mandarin
voice signal
kaldi
product search
turning point
ewma
orthonormal basis
irt
tertiary education
teaching strategies
lower secondary school
web 2.0 tools
communication skills
effect
interactive communication
kindergarten
blended-learning
note-taking
constructivist learning
self-esteem
cfrp
agent based systems
swap
information value
handling
emergency event
wavelet packet analysis
material requirement planning
service framework
edi
sheet-bulk metal forming
sequence dependent setup time
meta-reasoning
promoter
bayesian optimisation
probabilistic relational models
reinforcement learning (rl)
error-correcting output codes
variational autoencoders
radiotherapy treatment planning
multiple criterion
discourse context
feasible direction
integrated services
network game
positive edge
tokens
vector graphics
sketch-based modeling
radiology report
emphysema
picture archiving and communication systems
breast masses
micro-ct
right coronary artery
enterprise imaging
document format
evaluation research
image distribution
organizational innovation
skin lesions
ambient light
nonrigid image registration
brain tumors
audiovisual
orthopedic surgery
development cycle
medical student
ratings
laser printer
surface integrity
nondestructive testing
cycle decomposition
degree condition
nim
group connectivity
finite abelian group
local lemma
process variations
collaborative simulation
equivalent circuit
adjoint model
rram
bio-inspired robot
merkle-damgård
non-linearity
protein complex
integrated system
cross-site scripting
torsion angle
heterogeneous wireless sensor networks
neuromorphic engineering
escape analysis
source reconstruction
declassification
liquid crystal
network convergence
acupuncture
butterfly network
channel estimation error
indirect reciprocity
general unifier
pregroup grammars
categorial grammars
additional axiom
closed category
universal theory
canonical structure
ambiguous sentence
unit hypercube
green supply chain management
reliability assessment
concolic testing
iso 9001
stock level
hazard rate
reliability model
environmental
power system stabilizer
separation kernel
dynamic adaptability
bisimulation equivalence
software diversity
model-driven design
modeling notation
enterprise networks
local operator
management architecture
elastic traffic
management domain
autonomic communications
ieee international workshop
mixed-signal test
secure hash algorithm
haar features
safety critical application
mcu
test program
test time
burst error
harq
circuit optimization
static partitioning
uniqueness theorem
random restriction
natural order
weak edge
deterministic mechanism
recursive path
normed space
relativize world
logical approach
canonical variable
grammar form
binary encode
storage cell
post correspondence problem
hexagonal array
prime decomposition
elementary cycle
small circuit
transformation semigroup
product automaton
deterministic time
bridge node
progress rate
strategy iteration
processor load
curvature flow
fourth order
time level
high-order accuracy
reaction force
scalar product
poroelasticity
remote visualization
computational steering
secondary 03b65
pcg
underlying logic
channel error
tsch
sensor scheduling
route maintenance
cooperative jamming
dymo
network life time
attacker
single input single output
biologically inspired
central unit
layer
tag identification
ffr
keystroke
digital subscriber line
sdlc
wireless internet
future networks
clear channel assessment
sfm
hmipv6
mininet
wireless sensor and actor networks
hybrid routing
feedback mechanism
security agent
transmission capacity
arena
contingency plan
electronic transaction
arithmetic logic unit
wirelesshart
energy consumption optimization
discrete event simulator
handover decision
modulation scheme
user clustering
static object
ubiquitous sensor network
imperial college
average wait time
false positive probability
data literacy
legal framework
intermediaries
strategic analysis
pareto front approximation
pathways
cluster prototype
vague concept
elementary net systems
hp model
silk road
pulse wave velocity
context inference
normalized cuts
global average pooling
process model matching
bloch sphere
spatial constraints
message propagation
optimal pareto front
moea
distributed evolutionary algorithms
process context
business process management systems
random perturbation
fuzzy formal concept analysis
quantitative association rules
dissimilarity index
elliptic function
gene subset
c-xsc
fuzzy event
simple component
mersenne twister
secure logging
counter automaton
quantum operation
variable weight
information theoretic approach
human performance modeling
relational reasoning
surface evolution
statistical language model
discrete curve
partial differential equations (pdes)
convnet
blind navigation
urban sensing
telesurgery
assistive living
cell boundary
attack modeling
space partition
baseline
image-guided therapy
spine surgery
x-ray fluoroscopy
dichromatic reflection model
beam splitter
cartilage thickness
3d environment
surgical skill
ctc
depth recovery
optical colonoscopy
ultrasonic image
nanoscience
scientometric indicators
fractional counting
science field
publication patterns
journal citation reports
reference analysis
obsolescence
writing style
cardiovascular system
publication rate
design issue
patent family
molecular machine
co-occurrence analysis
international research
total delay
gender equality
public library
mother tongue
proactivity
communication function
evaluation index system
tag clouds
large scale system
blossoms
canonical basis
diagonal dominance
quadrature rules
iterative solution method
triangular meshes
endpoint error
e-nose
human anatomy
myocardial motion
user-centered
healthcare processes
collaboration tool
laboratory information system
pulse transit time
medication
chronic disease management
real-time feedback
web platform
cognitive behavioral therapy
regular triangulation
riemannian metrics
entropy minimization
evolutionary development
series-parallel graphs
human values
preprocessing technique
les
ventricular assist device
attenuation correction
retinal fundus images
force plate
fractal structure
muscle synergy
bloat
etx
optical link
lexical decision
creative problem solving
visual stimuli
wave height
virtual function
composition model
solutions
task switch
email client
flow dependence
computer science curriculum
system reconfiguration
utilization rate
multi-objective evolutionary optimization
liquid state machine
internal force
personality recognition
walsh function
parallel memory
ranking strategy
formal description techniques
atomic relation
frequency ratio
visual space
temporal resolution
layer neuron
spike rate
normal flow
sound pressure
feedback information
reference variable
recognition task
open environment
filter model
brain data
shape variability
biomechanical analysis
visual image
filter back projection
attribute space
page layout
beacon node
compiler verification
module library
finite field multiplication
signal processing system
cholesky factor
programming tool
faulty cell
positive constraint
selection network
semantic knowledge base
web site
tobacco
architecture analysis
software certification
airline
cultural dimensions
influencers
view integration
role class
sofl
knowledge based engineering
geographic object
sal
use case points
model node
super-peer
dendritic cells
conjecture
bidirectional long short-term memory
reduction ordering
rely-guarantee
quantiﬁed boolean formulas (qbf)
conditional likelihood
cca security
quantum automata
quantum search algorithm
product line architecture
adaptive tutoring
gaming the system
proactive behaviour
legal aspect
legal case
precedent
branch migration
entanglement dynamics
computable model theory
strongly compact cardinal
turing reducibility
system part
homology class
convex corner
vertical decomposition
straight edge
constant fraction
left branch
planar motion
space algorithm
quotient ring
distance space
forward edge
triangular patch
label vertex
test model
formal specification language
schema type
correct translation
object hypothesis
curve matching
facial surface
2d-3d registration
collaborative problem
transmission protocol
false negative
smart-cards
erasure channel
mapreduce model
digital twins
building information modeling (bim)
directory entry
self-driving
parallel discrete event simulation
causality analysis
last level cache
landscape pattern
weighted euclidean distance
application deployment
template selection
critical event
security verification
trade secret
symmetric solution
support size
minimum width
werner state
chord length
cavity quantum electrodynamics
quantum watermarking
ping-pong protocol
quantum state tomography
quantum metrology
quantum cloning
quantum state transfer
qkd
quantum zeno dynamics
practical security
one-way
division algebra
payment systems
visual interaction
interactive rendering
derivation process
volumetric model
color distance
face modeling
spatial partitioning
textrank
twitter account
recommender algorithm
besov space
mathematical content
tree of shapes
content addressable memory
measurement uncertainty
trust system
synchronizing automaton
multiplayer
motion platform
strong authentication
fuzzy cluster analysis
aggregation strategy
sustainability reporting
crisis communication
travel information
social identity
process interoperability
digital social innovation
chip-seq
reactive module
domain information
high level feature
composite image
program part
parallel operation
simple loop
critical curve
generalize inverse
network overhead
forecast method
schema inference
negative rule
template model
system family
logical component
quality goal
file object
sensor output
hairpin structure
clock valuation
object manager
computational object
runtime check
common framework
cost measure
structural pattern
trace equivalence
time moment
memory window
arabic word
social movement
item-based collaborative filtering
human computer interfaces
solution domain
power user
news report
fuzzy processing time
blind subject
collaboration model
texture scene
vehicle route problem with time window
design representation
route reply
break link
depth limit
gear train
aggregation level
program module
interpolation function
non-verbal behavior
game-based learning environments
learn agent
narrative-centered learning environments
simulation games
decision diagram
early start time
shift schedule
dynamic part
active task
complete assignment
large clique
corrupted image
software development team
pmbok
project plan
honest agent
basic service
channel type
basic module
coherence condition
operation execution
tuning process
attachment point
genuine signature
original database
manifold learn
interactive program
leak information
exponentially weight move average
home energy management system (hems)
sensor range
reward prediction
chromosome length
robot path
maximal subset
general circuit
experimental algorithms
tangent point
clause gadget
split component
multiple viewpoint
linear programming formulation
maximum vertex degree
product distribution
column index
shuttle radar topography mission
relational pattern
emotional states
prior probability distribution
class prediction
virtual reality modelling language
typical testors
distortion parameter
machine learning database
loan application
target audience
experience base
session initiation protocol server
graphical tool
service profile
edge route
candidate path
media content
human judge
correct word
verb phrase
context window
solidity
assembler code
news content
trajectory point
formal query
forum
baseline model
agent service
component assembly
logical clock
hotel room
capability model
data record
benchmark application
text node
domain type
triple patterns
business intelligence system
industrial network
information graphic
graphic designer
visual literacy
common node
client system
bytecode
call arrival rate
expedite forward
passive measurement
template library
translational velocity
city planning
dynamic power consumption
schedule overhead
speed grade
text image
computer integrate manufacture
feature pair
type object
input item
message content
rapidly explore random tree
legal user
target relation
business system
authorisation policy
loop counter
search state
wrong answer
modal depth
aviation security
internal computation
state pair
user event
security problem
transition matrice
automaton learn
semantic condition
leakage detection
grain-128a
memory analysis
inside threat
structure optimization
rear wheel
payment card
exponentially weighted move average
federal information processing standard
security research
financial institution
machine readable dictionary
curve match
java native interface
solution candidate
response packet
core system
good pair
robocup soccer
lateral ventricle
pyramid level
task modelling
action class
user class
term pair
software define networking
negotiation support system
control component
expected reward
memory component
main controller
primitive motion
colour channel
correction step
graph schema
guard horn clause
authoring process
syntactic form
information seek
visual display terminal
process component
object base
server site
message passing library
notification message
process variable
node test
service offering
scale invariant feature transformation
configurable logic block
input operand
single board computer
music collection
project partner
fair
test error rate
registration technique
motion controller
trained network
spherical function
stochastic environment
pseudo random sequence
execution step
common coordinate system
active processor
left neighbor
label training data
monitor agent
public authority
collaborative tools
docker container
syntactic relation
similar document
virtual platform
unsupervised learning algorithm
switching operation
object-oriented software development
ground system
observer pattern
normal rule
adaptive control system
free resolution
signaling message
decryption function
ground truth label
attack packet
dynamic scheme
lossy encryption
password hashing
guess-and-determine
openapi
model business process
interaction behavior
system element
musical style
handicapped people
honest parti
target ontology
concept expression
dialogue protocol
open biomedical ontology
ordnance survey
data mining problem
iteration domain
automatic guide vehicle
universal model
execution module
application thread
remote computer
core service
ground control point
communication volume
spi manifesto
iso 26262
customer relationship
trade fair
inhibitory connection
biological cybernetic
digital hardware
learning step
psychometric function
word category
color marker
soccer team
supervise classification
sensory evaluation
radial basis function model
representation document
global plan
acute abdominal pain
synteny block
color texture
argumentation strategy
case-based planning
connection time
census tract
social application
human-in-the-loop simulation
assistant system
driver monitoring
live performance
resource class
alternative communication
government service
orientation and mobility
pictogram
computational aesthetics
interruptibility
phraseology
human voice
fighter aircraft
web components
dynamic text
switzerland
waterfall
instant messenger
electronic services
japanese language
animated character
health information literacy
rule manager
paintings
role model
planning module
